,player,team,team within selected timeframe,position,age,market value,contract expires,matches played,minutes played,goals,xg,assists,xa,duels per 90,"duels won, %",birth country,passport country,foot,height,weight,on loan,successful defensive actions per 90,defensive duels per 90,"defensive duels won, %",aerial duels per 90,"aerial duels won, %",sliding tackles per 90,padj sliding tackles,shots blocked per 90,interceptions per 90,padj interceptions,fouls per 90,yellow cards,yellow cards per 90,red cards,red cards per 90,successful attacking actions per 90,goals per 90,non-penalty goals,non-penalty goals per 90,xg per 90,head goals,head goals per 90,shots,shots per 90,"shots on target, %","goal conversion, %",assists per 90,crosses per 90,"accurate crosses, %",crosses from left flank per 90,"accurate crosses from left flank, %",crosses from right flank per 90,"accurate crosses from right flank, %",crosses to goalie box per 90,dribbles per 90,"successful dribbles, %",offensive duels per 90,"offensive duels won, %",touches in box per 90,progressive runs per 90,accelerations per 90,received passes per 90,received long passes per 90,fouls suffered per 90,passes per 90,"accurate passes, %",forward passes per 90,"accurate forward passes, %",back passes per 90,"accurate back passes, %",lateral passes per 90,"accurate lateral passes, %",short / medium passes per 90,"accurate short / medium passes, %",long passes per 90,"accurate long passes, %","average pass length, m","average long pass length, m",xa per 90,shot assists per 90,second assists per 90,third assists per 90,smart passes per 90,"accurate smart passes, %",key passes per 90,passes to final third per 90,"accurate passes to final third, %",passes to penalty area per 90,"accurate passes to penalty area, %",through passes per 90,"accurate through passes, %",deep completions per 90,deep completed crosses per 90,progressive passes per 90,"accurate progressive passes, %",conceded goals,conceded goals per 90,shots against,shots against per 90,clean sheets,"save rate, %",xg against,xg against per 90,prevented goals,prevented goals per 90,back passes received as gk per 90,exits per 90,aerial duels per 90.1,free kicks per 90,direct free kicks per 90,"direct free kicks on target, %",corners per 90,penalties taken,"penalty conversion, %",duels won per 90,defensive duels won per 90,aerial duels won per 90,accurate crosses per 90,accurate crosses from left flank per 90,accurate crosses from right flank per 90,successful dribbles per 90,offensive duels won per 90,accurate passes per 90,accurate forward passes per 90,accurate back passes per 90,accurate lateral passes per 90,accurate short / medium passes per 90,accurate long passes per 90,accurate smart passes per 90,accurate passes to final third per 90,accurate passes to penalty area per 90,accurate through passes per 90,accurate progressive passes per 90,duels extrp,successful defensive actions extrp,defensive duels extrp,aerial duels extrp,sliding tackles extrp,shots blocked extrp,interceptions extrp,fouls extrp,yellow cards extrp,red cards extrp,successful attacking actions extrp,goals extrp,non-penalty goals extrp,xg extrp,head goals extrp,shots extrp,assists extrp,crosses extrp,crosses from left flank extrp,crosses from right flank extrp,crosses to goalie box extrp,dribbles extrp,offensive duels extrp,touches in box extrp,progressive runs extrp,accelerations extrp,received passes extrp,received long passes extrp,fouls suffered extrp,passes extrp,forward passes extrp,back passes extrp,lateral passes extrp,short / medium passes extrp,long passes extrp,xa extrp,shot assists extrp,second assists extrp,third assists extrp,smart passes extrp,key passes extrp,passes to final third extrp,passes to penalty area extrp,through passes extrp,deep completions extrp,deep completed crosses extrp,progressive passes extrp,conceded goals extrp,shots against extrp,xg against extrp,prevented goals extrp,back passes received as gk extrp,exits extrp,aerial duels.1 extrp,free kicks extrp,direct free kicks extrp,corners extrp,duels won extrp,defensive duels won extrp,aerial duels won extrp,accurate crosses extrp,accurate crosses from left flank extrp,accurate crosses from right flank extrp,successful dribbles extrp,offensive duels won extrp,accurate passes extrp,accurate forward passes extrp,accurate back passes extrp,accurate lateral passes extrp,accurate short / medium passes extrp,accurate long passes extrp,accurate smart passes extrp,accurate passes to final third extrp,accurate passes to penalty area extrp,accurate through passes extrp,accurate progressive passes extrp,position0,position1,position2
79,Ž. Živković,PAOK,PAOK,GK,31,1000000,2022-06-30,18,1750,0,0.0,0,0.0,0.26,80.0,Serbia,Serbia,right,194,88,no,1.23,0.05,0.0,0.15,100.0,0.05,0.08,0.0,1.18,1.94,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,0.31,0.05,15.58,90.1,8.28,83.23,0.0,0.0,6.69,97.69,10.49,99.02,5.09,71.72,31.29,47.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,58.33,0.05,0.0,0.05,0.0,0.0,0.0,3.81,78.38,18,0.93,40,2.06,7,55.0,13.92,0.72,-4.08,-0.21,0.0,0.93,0.15,,,,0.0,0,0.0,20.8,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1403.7579999999998,689.1444,0.0,653.5461,1038.7198,365.0548,0.0,71.74589999999999,0.0,0.0,298.6278,5.055555555555555,23.916666666666668,0.9722222222222222,2.9166666666666665,0.9722222222222222,0.0,22.944444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.97222222222223,6.027777777777778,0.9722222222222222,302.94444444444446,160.99999999999997,0.0,130.08333333333334,203.97222222222223,98.97222222222223,0.0,0.0,0.0,0.0,0.0,0.0,23.916666666666668,0.9722222222222222,0.9722222222222222,0.0,0.0,74.08333333333333,18.083333333333332,40.05555555555556,14.0,-4.083333333333333,0.0,18.083333333333332,2.9166666666666665,,,0.0,404.44444444444446,0.0,291.6666666666667,0.0,0.0,0.0,0.0,0.0,27295.29444444444,13400.029999999999,0.0,12707.840833333334,20197.329444444447,7098.287777777778,0.0,1395.0591666666664,0.0,0.0,5806.651666666667,Goalkeeper,,
80,A. Paschalakis,PAOK,PAOK,GK,31,1000000,2022-06-30,8,777,0,0.0,0,0.0,0.58,60.0,Greece,Greece,right,197,92,no,0.46,0.23,0.0,0.35,100.0,0.0,0.0,0.0,0.46,0.83,0.23,1,0.12,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,0.12,0.12,13.2,84.21,7.3,73.02,0.0,0.0,5.21,97.78,8.46,100.0,4.75,56.1,31.03,40.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,58.33,0.12,0.0,0.0,0.0,0.0,0.0,3.01,61.54,8,0.93,27,3.13,2,70.37,7.61,0.88,-0.39,-0.045,0.0,1.74,0.35,,,,0.0,0,0.0,34.8,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1111.572,533.0459999999999,0.0,509.4338,846.0000000000001,266.475,0.0,81.0787,0.0,0.0,185.2354,5.007333333333333,3.9713333333333334,1.9856666666666667,3.0216666666666665,0.0,0.0,3.9713333333333334,1.9856666666666667,1.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02366666666666,1.036,1.036,113.96,63.023333333333326,0.0,44.97966666666667,73.03800000000001,41.00833333333333,0.0,0.0,0.0,0.0,0.0,0.0,12.000333333333334,1.036,0.0,0.0,0.0,25.986333333333334,8.029,27.022333333333332,7.597333333333333,-0.38849999999999996,0.0,15.022,3.0216666666666665,,,0.0,300.44,0.0,302.1666666666667,0.0,0.0,0.0,0.0,0.0,9596.5716,4601.9637999999995,0.0,4398.111806666667,7303.800000000001,2300.5675,0.0,699.9794433333333,0.0,0.0,1599.1989533333335,Goalkeeper,,
81,N. Ninua,PAOK,PAOK,"LCMF3, LCMF, RCMF",21,1000000,2024-06-30,8,302,1,0.68,1,0.56,19.67,56.06,Georgia,Georgia,left,186,73,no,9.24,8.64,58.62,4.17,50.0,2.09,4.2,0.0,2.09,4.2,1.79,1,0.3,0,0.0,0.3,0.3,1,0.3,0.2,0,0.0,5,1.49,20.0,20.0,0.3,0.6,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,1.79,50.0,0.6,0.89,0.3,48.87,0.6,0.89,62.28,80.86,16.69,60.71,12.52,97.62,26.52,86.52,55.43,84.95,6.26,52.38,19.35,25.71,0.17,1.19,0.0,0.0,0.0,0.0,0.0,11.32,60.53,0.89,0.0,0.6,0.0,0.0,0.0,8.05,70.37,0,,0,,0,0.0,0.0,0.0,,,0.6,,,2.98,0.6,50.0,2.38,0,0.0,1102.7002000000002,506.4768,208.5,0.0,0.0,0.0,0.0,89.5,5035.9608,1013.2499000000001,1222.2024000000001,2294.5103999999997,4708.7785,327.8988,0.0,685.1996,0.0,0.0,566.4785,66.00377777777778,31.005333333333333,28.992,13.992666666666667,7.013111111111111,0.0,7.013111111111111,6.006444444444445,1.0066666666666666,0.0,1.0066666666666666,1.0066666666666666,1.0066666666666666,0.6711111111111112,0.0,4.999777777777778,1.0066666666666666,2.013333333333333,1.0066666666666666,1.0066666666666666,0.0,1.0066666666666666,6.006444444444445,2.013333333333333,2.986444444444445,1.0066666666666666,163.986,2.013333333333333,2.986444444444445,208.984,56.004222222222225,42.01155555555555,88.98933333333333,185.99844444444446,21.005777777777777,0.5704444444444445,3.9931111111111113,0.0,0.0,0.0,0.0,37.98488888888889,2.986444444444445,2.013333333333333,0.0,0.0,27.012222222222228,,,0.0,,2.013333333333333,,,9.999555555555556,2.013333333333333,7.9862222222222226,3700.1717822222226,1699.51104,699.6333333333333,0.0,0.0,0.0,0.0,300.3222222222222,16898.44624,3400.0163311111114,4101.168053333334,7699.35712,15800.567855555557,1100.2826400000001,0.0,2299.2253244444446,0.0,0.0,1900.8500777777779,Central Midfielder,,
82,A. Colombino,Larissa,Larissa,"LCMF, LDMF, DMF",27,1000000,2023-06-30,13,1217,0,0.69,0,0.41,24.52,55.05,Uruguay,Uruguay,right,176,74,no,13.82,11.98,62.0,2.32,48.28,0.24,0.33,0.24,6.15,8.49,2.4,3,0.22,0,0.0,1.6,0.0,0,0.0,0.06,0,0.0,17,1.36,23.53,0.0,0.0,0.24,0.0,0.08,0.0,0.16,0.0,0.0,2.32,51.72,5.99,45.33,0.32,0.88,0.4,21.0,0.56,1.76,35.46,78.38,14.69,61.41,4.87,98.36,11.26,86.52,28.67,85.24,6.63,50.6,20.63,37.61,0.03,0.32,0.08,0.0,0.24,33.33,0.0,7.51,58.51,1.2,6.67,0.8,10.0,0.08,0.0,5.99,78.67,0,,0,,0,0.0,0.0,0.0,,,0.32,,,0.32,0.0,0.0,0.4,0,0.0,1349.8259999999998,742.76,112.00959999999999,0.0,0.0,0.0,119.9904,271.5267,2779.3548,902.1129,479.0132,974.2152,2443.8308,335.478,7.999199999999999,439.4101,8.004,8.0,471.23330000000004,331.5648888888889,186.8771111111111,161.99622222222223,31.371555555555553,3.245333333333333,3.245333333333333,83.16166666666666,32.45333333333333,2.974888888888889,0.0,21.635555555555555,0.0,0.0,0.8113333333333332,0.0,18.390222222222224,0.0,3.245333333333333,1.0817777777777777,2.1635555555555555,0.0,31.371555555555553,80.99811111111111,4.327111111111111,11.899555555555557,5.408888888888889,283.96666666666664,7.572444444444446,23.799111111111113,479.498,198.64144444444443,65.85322222222223,152.2602222222222,387.6821111111111,89.65233333333333,0.4056666666666666,4.327111111111111,1.0817777777777777,0.0,3.245333333333333,0.0,101.5518888888889,16.226666666666667,10.817777777777778,1.0817777777777777,0.0,80.99811111111111,,,0.0,,4.327111111111111,,,4.327111111111111,0.0,5.408888888888889,18252.647133333332,10043.765777777779,1514.6187022222223,0.0,0.0,0.0,1622.5368533333333,3671.6443766666666,37583.05324,12198.571103333332,6477.322937777778,13173.554426666667,33046.02315111111,4536.408066666667,108.16695999999999,5941.801018888888,108.23186666666665,108.17777777777778,6372.1214011111115,Central Midfielder,Defensive Midfielder,
83,M. Bakakis,AEK Athens,AEK Athens,RB,29,900000,2023-06-30,11,860,0,0.55,1,0.8,18.94,64.09,Greece,Greece,right,175,65,no,9.21,6.17,83.05,6.07,56.9,0.52,0.82,0.0,3.56,5.57,1.05,1,0.1,0,0.0,2.51,0.0,0,0.0,0.06,0,0.0,5,0.52,40.0,0.0,0.1,3.45,39.39,0.0,0.0,3.45,39.39,0.31,1.67,50.0,3.45,57.58,0.63,1.67,1.36,24.28,1.26,1.47,35.58,76.76,15.07,68.75,6.8,96.92,9.0,75.58,27.84,86.09,4.4,45.24,18.64,28.05,0.08,0.73,0.21,0.0,0.21,50.0,0.52,5.55,67.92,3.14,36.67,0.21,0.0,0.1,1.26,9.0,81.4,0,,0,,0,0.0,0.0,0.0,,,1.05,,,0.0,0.0,0.0,0.0,0,0.0,1213.8646,512.4185,345.383,135.8955,0.0,135.8955,83.5,198.651,2731.1208,1036.0625,659.056,680.22,2396.7456,199.056,10.5,376.956,115.14380000000001,0.0,732.6,180.98222222222225,88.00666666666667,58.95777777777778,58.00222222222222,4.9688888888888885,0.0,34.01777777777777,10.033333333333333,0.9555555555555556,0.0,23.984444444444442,0.0,0.0,0.5733333333333334,0.0,4.9688888888888885,0.9555555555555556,32.96666666666667,0.0,32.96666666666667,2.9622222222222225,15.957777777777778,32.96666666666667,6.02,15.957777777777778,12.995555555555557,232.0088888888889,12.04,14.046666666666667,339.9866666666667,144.00222222222223,64.97777777777777,86.0,266.0266666666667,42.04444444444445,0.7644444444444444,6.975555555555555,2.006666666666667,0.0,2.006666666666667,4.9688888888888885,53.03333333333333,30.004444444444445,2.006666666666667,0.9555555555555556,12.04,86.0,,,0.0,,10.033333333333333,,,0.0,0.0,0.0,11599.150622222223,4896.443444444444,3300.3264444444444,1298.557,0.0,1298.557,797.8888888888889,1898.2206666666668,26097.376533333336,9900.152777777777,6297.646222222223,6499.880000000001,22902.235733333335,1902.0906666666667,100.33333333333333,3602.0240000000003,1100.262977777778,0.0,7000.4,Full Back,,
84,P. Tsintotas,AEK Athens,AEK Athens,GK,27,900000,2023-06-30,13,1265,0,0.0,0,0.0,0.36,80.0,Greece,Greece,right,192,90,no,1.99,0.0,0.0,0.21,100.0,0.0,0.0,0.0,1.99,2.9,0.0,1,0.07,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,0.28,0.07,15.51,89.91,8.18,82.61,0.0,0.0,7.11,98.0,9.68,97.06,5.83,78.05,33.02,43.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.43,0.07,0.0,0.0,0.0,0.0,0.0,4.77,79.1,16,1.14,44,3.13,3,63.64,15.04,1.07,-0.96,-0.068,0.0,1.42,0.21,,,,0.0,0,0.0,28.799999999999997,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1394.5040999999999,675.7497999999999,0.0,696.7800000000001,939.5408,455.0315,0.0,71.43,0.0,0.0,377.30699999999996,5.06,27.970555555555556,0.0,2.951666666666666,0.0,0.0,27.970555555555556,0.0,0.983888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.05333333333334,3.935555555555556,0.983888888888889,218.0016666666667,114.97444444444443,0.0,99.935,136.05777777777777,81.94388888888889,0.0,0.0,0.0,0.0,0.0,0.0,14.055555555555555,0.983888888888889,0.0,0.0,0.0,67.04499999999999,16.023333333333333,43.99388888888889,15.039444444444447,-0.9557777777777778,0.0,19.95888888888889,2.951666666666666,,,0.0,404.8,0.0,295.1666666666667,0.0,0.0,0.0,0.0,0.0,19600.52985,9498.038855555555,0.0,9793.630000000001,13205.76791111111,6395.720527777778,0.0,1003.9883333333335,0.0,0.0,5303.259499999999,Goalkeeper,,
85,Lucas Sasha,Aris,Aris,"RDMF, LDMF",31,900000,2021-06-30,25,2017,3,3.27,0,0.61,22.94,55.45,Brazil,"Brazil, Italy",right,177,67,no,14.32,12.27,59.64,1.87,47.62,0.8,1.12,0.36,6.2,8.63,2.14,3,0.13,0,0.0,1.7,0.13,3,0.13,0.15,1,0.04,32,1.43,31.25,9.375,0.0,0.94,19.05,0.13,33.33,0.8,16.67,0.04,1.83,48.78,5.04,48.67,1.07,0.58,0.31,30.57,0.18,2.01,46.0,83.61,16.11,73.13,6.38,94.41,14.64,89.33,41.01,87.81,4.11,56.52,16.85,26.83,0.03,0.45,0.0,0.0,0.31,57.14,0.09,7.76,72.99,1.34,40.0,0.36,37.5,0.49,0.18,6.74,74.17,0,,0,,0,0.0,0.0,0.0,,,0.22,,,0.0,0.0,0.0,0.0,0,0.0,1272.0230000000001,731.7828,89.0494,17.907,4.3328999999999995,13.336000000000002,89.26740000000001,245.29680000000002,3846.06,1178.1243,602.3358,1307.7912000000001,3601.0881,232.29720000000003,17.7134,566.4024,53.6,13.5,499.9058,514.1108888888889,320.9271111111111,274.9843333333333,41.908777777777786,17.928888888888892,8.068,138.9488888888889,47.95977777777778,2.913444444444445,0.0,38.09888888888889,2.913444444444445,2.913444444444445,3.361666666666667,0.8964444444444445,32.04788888888889,0.0,21.066444444444443,2.913444444444445,17.928888888888892,0.8964444444444445,41.01233333333334,112.952,23.97988888888889,12.998444444444443,6.947444444444444,685.1076666666667,4.034,45.04633333333333,1030.911111111111,361.043,142.98288888888888,328.0986666666667,919.0796666666666,92.10966666666667,0.6723333333333333,10.084999999999999,0.0,0.0,6.947444444444444,2.017,173.91022222222222,30.030888888888892,8.068,10.981444444444444,4.034,151.0508888888889,,,0.0,,4.930444444444444,,,0.0,0.0,0.0,28507.44878888889,16400.065639999997,1995.6959977777778,401.31576666666666,97.10510333333332,298.8745777777778,2000.5816200000002,5497.37384,86194.47799999999,26403.074589999997,13499.014539999998,29309.053893333337,80704.38553,5206.0383600000005,396.97697555555555,12693.70712,1201.2355555555555,302.55,11203.44442888889,Defensive Midfielder,,
86,L. Rose,Aris,Aris,RCB,29,900000,2022-06-30,24,2294,2,2.76,0,0.11,13.65,66.95,France,"France, Mauritius",right,186,88,no,8.2,4.67,69.75,3.84,65.31,0.08,0.11,0.47,4.86,6.79,1.06,6,0.24,1,0.04,0.94,0.08,2,0.08,0.11,1,0.04,15,0.59,53.33,13.333,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.94,66.67,2.31,66.1,0.75,0.47,0.31,24.09,0.2,1.65,38.02,82.25,16.36,67.39,1.57,87.5,17.18,94.98,30.64,91.04,7.3,46.24,23.52,40.1,0.0,0.04,0.0,0.0,0.04,0.0,0.0,5.41,50.0,0.35,22.22,0.31,12.5,0.16,0.0,6.51,66.27,0,,0,,0,0.0,0.0,0.0,,,1.02,,,0.0,0.0,0.0,0.0,0,0.0,913.8675000000001,325.7325,250.7904,0.0,0.0,0.0,62.669799999999995,152.691,3127.1450000000004,1102.5004,137.375,1631.7564,2789.4656000000004,337.552,0.0,270.5,7.776999999999999,3.875,431.41769999999997,347.92333333333335,209.0088888888889,119.03311111111111,97.87733333333333,2.039111111111111,11.979777777777777,123.876,27.018222222222224,6.117333333333333,1.0195555555555555,23.959555555555553,2.039111111111111,2.039111111111111,2.803777777777778,1.0195555555555555,15.038444444444444,0.0,2.039111111111111,0.0,2.039111111111111,0.0,23.959555555555553,58.879333333333335,19.116666666666667,11.979777777777777,7.901555555555555,614.0273333333333,5.097777777777778,42.056666666666665,969.0875555555556,416.9982222222222,40.01755555555555,437.8991111111111,780.9795555555556,186.0688888888889,0.0,1.0195555555555555,0.0,0.0,1.0195555555555555,0.0,137.8948888888889,8.921111111111111,7.901555555555555,4.078222222222222,0.0,165.93266666666665,,,0.0,,25.99866666666667,,,0.0,0.0,0.0,23293.46716666667,8302.5595,6392.368640000001,0.0,0.0,0.0,1597.3835688888887,3891.923933333333,79707.45144444445,28101.510195555555,3501.536111111111,41591.65757333333,71100.37873777779,8603.825422222222,0.0,6894.7444444444445,198.22708888888886,98.76944444444445,10996.35782,Center Back,,
87,L. Lamprou,PAOK,PAOK,"LAMF, LW, LWF",23,900000,2023-06-30,8,198,0,0.68,0,0.45,20.45,31.11,Greece,Greece,right,183,80,no,4.09,6.82,40.0,1.82,0.0,0.0,0.0,0.0,1.36,2.81,3.64,1,0.45,0,0.0,2.73,0.0,0,0.0,0.31,0,0.0,2,0.91,50.0,0.0,0.0,2.27,40.0,2.27,40.0,0.0,0.0,0.0,4.55,30.0,9.09,20.0,2.27,1.82,0.45,27.73,2.73,0.45,35.45,83.33,4.09,77.78,14.09,87.1,10.91,83.33,32.27,87.32,0.91,50.0,19.42,8.74,0.2,0.91,0.0,0.0,0.0,0.0,0.45,2.27,100.0,2.27,80.0,0.0,0.0,0.91,0.91,4.09,77.78,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.91,0,0.0,636.1995,272.8,0.0,90.8,90.8,0.0,136.5,181.8,2954.0485000000003,318.1202,1227.2389999999998,909.1303,2817.8164,45.5,0.0,227.0,181.6,0.0,318.1202,44.99,8.998,15.004000000000001,4.0040000000000004,0.0,0.0,2.9920000000000004,8.008000000000001,0.9900000000000001,0.0,6.005999999999999,0.0,0.0,0.682,0.0,2.0020000000000002,0.0,4.994,4.994,0.0,0.0,10.01,19.997999999999998,4.994,4.0040000000000004,0.9900000000000001,61.006,6.005999999999999,0.9900000000000001,77.99000000000001,8.998,30.998,24.002,70.99400000000001,2.0020000000000002,0.44,2.0020000000000002,0.0,0.0,0.0,0.9900000000000001,4.994,4.994,0.0,2.0020000000000002,2.0020000000000002,8.998,,,0.0,,0.0,,,0.0,0.0,2.0020000000000002,1399.6389,600.16,0.0,199.75999999999996,199.75999999999996,0.0,300.3,399.96000000000004,6498.906700000001,699.8644400000001,2699.9257999999995,2000.0866600000002,6199.19608,100.1,0.0,499.4,399.5199999999999,0.0,699.8644400000001,Attacking Midfielder,Wing Back,Wing Forward
88,E. Soudani,Al Fateh,Olympiacos Piraeus,"CF, RAMF, AMF",33,800000,2021-06-30,5,149,2,1.88,0,0.14,22.95,31.58,Algeria,Algeria,right,182,78,no,4.23,6.64,27.27,5.44,44.44,0.0,0.0,0.0,2.42,4.29,2.42,0,0.0,0,0.0,3.62,1.21,1,0.6,1.13,1,0.6,7,4.23,42.86,28.571,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.6,1.21,100.0,6.04,30.0,6.64,1.21,0.0,18.72,0.0,0.6,22.95,84.21,4.23,85.71,9.66,87.5,5.44,77.78,21.14,85.71,1.21,100.0,15.31,6.75,0.08,0.6,0.6,0.6,0.6,100.0,0.6,1.21,50.0,1.21,100.0,0.0,0.0,2.42,0.0,1.81,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0,724.761,181.0728,241.7536,0.0,0.0,0.0,121.0,181.2,1932.6194999999998,362.55330000000004,845.25,423.12320000000005,1811.9094,121.0,60.0,60.5,121.0,0.0,181.0,37.995,7.003000000000001,10.992888888888888,9.006222222222222,0.0,0.0,4.006444444444444,4.006444444444444,0.0,0.0,5.993111111111111,2.003222222222222,0.9933333333333333,1.8707777777777774,0.9933333333333333,7.003000000000001,0.0,0.9933333333333333,0.9933333333333333,0.0,0.9933333333333333,2.003222222222222,9.999555555555556,10.992888888888888,2.003222222222222,0.0,30.991999999999997,0.0,0.9933333333333333,37.995,7.003000000000001,15.992666666666667,9.006222222222222,34.998444444444445,2.003222222222222,0.13244444444444445,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,2.003222222222222,2.003222222222222,0.0,4.006444444444444,0.0,2.9965555555555556,,,0.0,,0.0,,,0.0,0.0,0.0,1199.8821,299.77608,400.2365155555555,0.0,0.0,0.0,200.32222222222222,299.9866666666667,3199.5589499999996,600.22713,1399.3583333333333,700.5039644444446,2999.716673333334,200.32222222222222,99.33333333333333,100.16111111111111,200.32222222222222,0.0,299.65555555555557,Striker,Attacking Midfielder,
89,Fran Vélez,Panathinaikos,Panathinaikos,"LCB, RCB, DMF",29,800000,2022-06-30,18,1766,2,1.61,1,0.93,19.06,56.68,Spain,Spain,right,182,79,no,10.29,6.88,65.19,5.86,60.87,0.46,0.6,0.36,5.35,6.95,2.29,4,0.2,0,0.0,1.07,0.1,2,0.1,0.08,1,0.05,11,0.56,54.55,18.182,0.05,0.2,25.0,0.1,0.0,0.1,50.0,0.0,1.07,57.14,2.55,42.0,0.71,0.71,0.36,30.17,0.76,1.07,47.45,81.2,19.26,68.52,3.01,94.92,21.46,91.69,37.56,89.01,9.68,52.11,23.47,41.21,0.05,0.1,0.0,0.05,0.2,50.0,0.1,8.0,56.69,1.12,22.73,0.92,16.67,0.2,0.05,9.84,68.39,0,,0,,0,0.0,0.0,0.0,,,1.78,,,0.05,0.05,0.0,0.0,0,0.0,1080.3208,448.50719999999995,356.6982,5.0,0.0,5.0,61.1398,107.1,3852.9400000000005,1319.6952,285.7092,1967.6674,3343.2156000000004,504.4248,10.0,453.52,25.457600000000003,15.336400000000003,672.9576,373.99955555555556,201.91266666666667,135.00088888888888,114.98622222222222,9.026222222222222,7.064,104.97888888888887,44.934888888888885,3.924444444444445,0.0,20.99577777777778,1.9622222222222225,1.9622222222222225,1.5697777777777777,0.9811111111111113,10.988444444444447,0.9811111111111113,3.924444444444445,1.9622222222222225,1.9622222222222225,0.0,20.99577777777778,50.03666666666666,13.931777777777777,13.931777777777777,7.064,592.0024444444444,14.91288888888889,20.99577777777778,931.0744444444446,377.92400000000004,59.062888888888885,421.0928888888889,737.0106666666668,189.94311111111114,0.9811111111111113,1.9622222222222225,0.0,0.9811111111111113,3.924444444444445,1.9622222222222225,156.9777777777778,21.976888888888894,18.052444444444443,3.924444444444445,0.9811111111111113,193.08266666666665,,,0.0,,34.92755555555556,,,0.9811111111111113,0.9811111111111113,0.0,21198.294808888888,8800.707946666666,6999.211346666666,98.11111111111111,0.0,98.11111111111111,1199.6987422222223,2101.54,75603.2448888889,25895.352480000005,5606.249413333333,38610.00698222223,65601.31944,9897.93552,196.22222222222223,8899.07022222222,499.5346844444445,300.934248888889,13204.923573333333,Center Back,Defensive Midfielder,
